Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM4083,Email,Health,Johor,429900,299030,845934,,0.2777,9875,0.9128,451895,2.36,148,5/11/2023,29/10/2023,2,7,Low
CAM4084,Social Media,,Johor,214519,101561,729730,244054.1075,0.4549,,0.7197,486659,2.6,325,13/11/2023,26/10/2023,4,5,Medium
CAM4085,Email,Automotive,Sabah,198969,437909,331113,21236,0.5466,9421,0.583,364955,2.24,301,18/7/2023,30/5/2023,4,,Low
CAM4086,Email,Electronics,Sabah,201475,417751,554878,48800,0.3396,648,,,1.06,79,18/10/2023,1/12/2023,1,10,High
CAM4087,Email,Groceries,Kuala Lumpur,42134,121346,743256,12767,0.136,447,0.6398,693423,3.81,213,5/1/2023,16/7/2023,3,6,Low
CAM4088,Social Media,Automotive,Johor,32628,388391,430899,34554,0.8763,9827,0.7865,530065,4.66,81,21/7/2023,28/2/2023,4,5,High
CAM4089,TV,Health,Kuala Lumpur,382183,177292,616731,10827,0.9209,2744,0.4544,961559,2.29,246,21/4/2023,20/2/2023,5,,Medium
CAM4090,Billboard,Groceries,,499803,149051,969383,30473,0.0882,,0.7531,873765,1.16,318,11/9/2023,9/7/2023,,6,Low
CAM4091,Email,,Sabah,,259524,6536,1615,0.7011,5296,0.863,778588,2.3,360,26/3/2023,10/8/2023,3,1,Medium
CAM4092,Billboard,Electronics,Kuala Lumpur,259415,381659,994410,,0.4877,6094,0.5219,,,504.2196714,5/6/2023,8/12/2023,4,10,High
CAM4093,Billboard,Electronics,Sabah,,421968,552382,27505,0.5455,4023,0.8138,917811,3.56,7,16/11/2023,4/7/2023,4,2,Low
CAM4094,Billboard,Groceries,Sarawak,4108884.125,210532,545856,36807,0.6495,6462,0.167,476002,3.47,100,20/8/2023,31/5/2023,3,3,
CAM4095,Social Media,Automotive,Johor,256291,329020,51747,4925,0.1926,5409,0.7417,251948,2.74,197,29/9/2023,24/6/2023,2,6,Medium
,TV,Fashion,Johor,77727,,118037,24867,0.5978,5742,0.9524,,0.73,72,1/2/2023,27/1/2023,4,5,Medium
CAM4097,TV,Health,Penang,312739,,,46951,0.0967,756,,217957,0.87,363,,6/3/2023,5,8,Low
CAM4098,TV,Health,Johor,466900,331670,130225,21747,0.9813,6756,0.7654,767046,3.15,169,16/4/2023,15/3/2023,2,6,Medium
CAM4099,Social Media,Groceries,Johor,,305877,949460,35749,0.2284,8971,0.2557,753358,1.63,1365.594943,6/7/2023,13/10/2023,2,,High
CAM4100,Billboard,Health,Johor,40863,262415,799473,36148,,4865,0.5416,749369,3.63,281,26/3/2023,22/2/2023,3,2,
CAM4101,TV,Health,Johor,267410,139938,,16880,0.8556,4385,0.3656,612897,0.08,300,20/12/2023,17/3/2023,4,3,Medium
CAM4102,TV,Electronics,Kuala Lumpur,324220,389624,760955,42449,0.4749,9718,0.6697,888959,3.29,153,13/7/2023,12/5/2023,5,2,High
CAM4103,Billboard,Automotive,Kuala Lumpur,353747,435754,740852,35891,0.6291,221,0.804,,5.406169826,41,19/10/2023,23/8/2023,4,6,Medium
CAM4104,Billboard,Fashion,Sabah,302272,290381,857419,24767,0.1168,9959,0.9811,,1.02,,25/2/2023,17/9/2023,2,9,Low
CAM4105,Email,Electronics,Sabah,382045,166764,221159,47698,0.9759,4911,,248008,1.61,14,26/7/2023,26/8/2023,3,5,Medium
CAM4106,Radio,Automotive,,128405,204684,734486,19916,0.4507,3351,0.6623,206653,1.9,256,6/3/2023,28/3/2023,1,10,High
CAM4107,TV,Groceries,Sarawak,195258,72806,606028,21839,0.324,3780,0.2716,36683,3.67,282,29/8/2023,4/7/2023,2,6,
CAM4108,Social Media,Automotive,Kuala Lumpur,397312,235562,198609,,0.5437,5082,0.2805,801232,2.44,59,20/1/2023,2/5/2023,2,,Low
CAM4109,TV,Automotive,,19649,261508,381054,44679,,2127,0.3481,251103,4.11,172,26/2/2023,15/11/2023,1,,Medium
CAM4110,Social Media,,Johor,73899,277989,678313,44706,0.6464,6404,0.2924,304755,1.52,331,10/3/2023,3/8/2023,3,8,Low
CAM4111,Radio,Fashion,Sabah,10555,,251452,169701.6167,0.2731,4010,0.4458,181580,2.26,137,24/9/2023,28/12/2023,5,1,High
CAM4112,Social Media,Groceries,Kuala Lumpur,424951,425746,832953,23954,0.2091,199,0.8669,91363,,224,,14/3/2023,9.211087736,3,High
CAM4113,,Groceries,Sarawak,259036,404519,708040,11694,0.1043,1202,0.4693,111138,4.32,358,3/11/2023,9/5/2023,2,2,Low
CAM4114,Email,Fashion,Sarawak,254093,191017,341770,32179,0.3204,6563,0.401,600722,2.99,82,3/3/2023,17/11/2023,1,5,Medium
CAM4115,TV,Electronics,Sabah,71382,429435,525398,21066,0.6687,1902,0.8593,683693,2.96,134,8/10/2023,29/11/2023,1,9,Medium
CAM4116,Radio,Automotive,Sarawak,407510,241014,141352,27399,0.7414,3330,0.5162,30079,0.74,332,21/9/2023,23/9/2023,3,6,Medium
CAM4117,TV,Fashion,Johor,353656,150012,899347,30551,0.2754,8028,0.5457,533842,0.53,184,20/8/2023,,5,6,High
CAM4118,TV,Groceries,Penang,144820,,610976,7269,0.0122,6180,0.5918,843040,0.22,348,21/6/2023,30/6/2023,4,10,High
CAM4119,Radio,Groceries,Penang,246890,76064,292279,16299,0.335,8555,,299116,3.49,99,31/3/2023,,4,,Low
CAM4120,Email,Groceries,Sabah,40013,145284,640770,29180,0.1156,,0.5593,159141,3.27,4,30/12/2023,11/7/2023,4,2,Low
CAM4121,Radio,Health,,110909,,623044,22218,0.6024,5586,0.9296,941219,0.88,333,,9/8/2023,2,5,Low
CAM4122,TV,Electronics,Sarawak,,388232,7072,42245,0.3962,7932,0.8671,880270,3.26,110,3/7/2023,29/5/2023,2,9,Medium
CAM4123,Billboard,Groceries,Penang,161449,169791,31235,32264,0.8992,286,0.4267,613173,1.04,361,29/5/2023,1/2/2023,2,4,Medium
CAM4124,TV,Electronics,Penang,141655,405256,893667,13378,0.786,5608,0.0551,748463,3.02,,22/2/2023,,2,10,Medium
,Social Media,Automotive,Kuala Lumpur,469435,,515262,28472,0.1016,129,0.8125,560340,2.12,74,25/7/2023,7/11/2023,3,6,Low
CAM4126,Social Media,Health,Sabah,49238,178129,85477,39971,0.1943,6707,0.5427,895428,3.95,288,12/12/2023,15/2/2023,5,,Medium
CAM4127,TV,Fashion,Johor,297150,369307,841459,37677,,4033,0.797,195785,4.45,209,12/1/2023,20/10/2023,3,4,Low
CAM4128,Radio,Groceries,Kuala Lumpur,74267,113672,434010,7916,0.8464,8644,0.7162,804005,1.46,94,,10/3/2023,2,5,Low
CAM4129,Billboard,,Johor,24230,245018,634459,42793,0.1362,,0.4383,85846,,71,20/8/2023,27/9/2023,4,7,High
,TV,Automotive,Sabah,12442,263369,,32652,0.4821,9502,0.0831,183833,0.53,,17/11/2023,14/6/2023,3,9,Low
CAM4131,Email,Groceries,Sabah,343436,325782,971494,38492,0.5726,2161,0.4174,693886,,98,15/3/2023,9/9/2023,4,10,Medium
CAM4132,Radio,,,343489,155714,,35525,0.9197,7513,0.406002986,461146,1.82,,18/10/2023,6/2/2023,2,1,Medium
CAM4133,Email,Electronics,Sarawak,325335,84252,743239,192767.4116,0.7274,8213,,879887,2.13,,24/6/2023,27/9/2023,2,8,Low
CAM4134,Billboard,Automotive,Kuala Lumpur,376832,,3526829.614,38818,0.273,8421,0.8129,625594,4.66,288,10/11/2023,31/12/2023,2,9,
CAM4135,Radio,,Johor,191651,173881,971016,28076,0.9511,7374,0.321,259878,2.87,142,29/1/2023,28/12/2023,3,8,High
CAM4136,TV,Automotive,Sarawak,65973,75949,924978,2036,0.6783,6589,0.834,,2.73,334,17/5/2023,10/4/2023,1,,
CAM4137,Email,Automotive,Sarawak,429444,411423,125453,11480,0.326,9183,0.9066,477411,2.46,144,3/3/2023,29/4/2023,4,8,High
CAM4138,TV,Automotive,Kuala Lumpur,191607,364913,75052,25250,,1962,0.5618,499282,3.07,321,24/10/2023,17/5/2023,1,6,Medium
CAM4139,Billboard,Fashion,Sarawak,146118,274076,944298,48508,0.209,412,0.3806,269124,4.72,,1/8/2023,11/7/2023,4,9,High
CAM4140,,Automotive,Sabah,412105,26822,969174,43087,0.7096,2816,0.7265,454707,4.47,261,14/4/2023,19/5/2023,2,4,Low
CAM4141,Email,Groceries,Penang,322016,374185,,48062,0.044,7351,0.3942,564407,4.35,233,3/8/2023,21/3/2023,,7,Low
CAM4142,Radio,Fashion,Sabah,263534,313337,100829,25918,0.4746,8556,0.4038,877090,2.56,332,17/8/2023,10/4/2023,5,7,Medium
CAM4143,Radio,Fashion,Johor,379156,336775,233030,26278,,4214,0.6975,946839,9,29,29/6/2023,20/7/2023,3,7,High
CAM4144,Social Media,Groceries,Kuala Lumpur,425300,245384,680753,39778,,,0.0753,665256,1.09,315,14/1/2023,18/5/2023,2,6,High
CAM4145,Billboard,Automotive,Sarawak,143071,279723,740059,40922,0.75,9751,0.8159,3715327.109,2.4,121,3/7/2023,5/12/2023,4,2,Low
CAM4146,TV,Health,Sabah,327982,55465,618247,43612,0.715,109,0.3892,609423,2.49,72,16/10/2023,16/4/2023,5,7,Medium
CAM4147,TV,Fashion,Sabah,356664,,449599,27603,0.136,2055,0.5395,312253,0.78,206,16/9/2023,16/5/2023,5,7,Low
CAM4148,Billboard,Fashion,,445002,40438,934688,45161,0.0702,7777,0.3312,370311,0.41,,25/10/2023,29/5/2023,,,Medium
CAM4149,Social Media,Fashion,Kuala Lumpur,18734,24481,420917,40620,0.6645,3563,0.0387,15484,4.66,359,28/3/2023,28/6/2023,1,5,Low
CAM4150,Billboard,Electronics,,388167,338505,804086,1573,0.3469,2118,0.0695,854787,3.8,27,31/7/2023,17/2/2023,,4,Low
CAM4151,TV,Groceries,Kuala Lumpur,401992,,,33990,0.1304,8473,0.6861,921903,3.73,66,3/12/2023,6/2/2023,4,3,High
CAM4152,TV,Groceries,Sabah,494749,,962256,31964,0.7001,3821,0.8676,227646,,,21/3/2023,22/10/2023,,8,Low
CAM4153,Social Media,Groceries,Penang,479730,410660,749175,38220,0.8658,,0.9895,946197,,48,21/6/2023,17/3/2023,5,3,Medium
CAM4154,Radio,Automotive,Penang,,197597,410921,42858,0.7177,4169,0.7051,401256,0.96,,30/4/2023,3/8/2023,4,3,High
,Billboard,Groceries,Sarawak,,314262,42000,13836,0.6651,3496,0.9378,245561,0.63,266,18/1/2023,,5,10,Low
CAM4156,Social Media,Electronics,Penang,,274320,787361,35022,,,0.543,245123,,38,,19/5/2023,2,4,Low
CAM4157,TV,Fashion,Johor,253560,432430,100089,16367,0.5643,3330,0.4273,734634,0.33,28,22/2/2023,30/8/2023,4,2,High
CAM4158,Social Media,Fashion,Sabah,195076,406176,128633,24062,0.5103,39,0.3814,377108,0.17,145,8/11/2023,26/11/2023,1,2,Medium
CAM4159,Radio,Health,Johor,322921,353267,427397,28820,0.3983,,0.7977,662234,,221,13/12/2023,9/5/2023,3,7,Low
,,Automotive,Sabah,226180,128130,172346,12960,0.7311,4429,0.776,658167,2.61,120,29/7/2023,7/4/2023,,,High
CAM4161,TV,Health,Penang,488376,86964,850338,33990,0.8813,8461,,604228,,172,16/12/2023,15/3/2023,1,5,High
CAM4162,,Groceries,Kuala Lumpur,319159,267826,384951,,0.0269,1901,0.4904,439739,2.44,320,8/12/2023,28/8/2023,5,4,High
CAM4163,Email,Electronics,Johor,333677,39619,736929,28012,0.0713,8063,0.4141,946907,3.73,244,11/3/2023,20/6/2023,2,9,Medium
CAM4164,,Electronics,Kuala Lumpur,286528,334894,634089,10012,0.4849,2840,0.1658,209408,4.24,235,8/5/2023,13/12/2023,4,2,Low
CAM4165,Social Media,Health,Sabah,430953,,801728,49396,0.8711,,0.8178,430168,1.37,134,26/11/2023,16/4/2023,3,8,High
CAM4166,TV,Groceries,Sabah,113171,408430,481670,,0.4558,4920,0.2016,,1.78,226,31/5/2023,,3,7,Low
CAM4167,TV,Automotive,Sarawak,256792,337519,,9113,0.6106,3923,0.4445,945131,4.95,,24/10/2023,11/5/2023,5,2,High
CAM4168,Email,Health,Sabah,280796,274504,412062,40162,,7651,0.6095,832072,3.08,202,13/10/2023,15/5/2023,5,10,Low
CAM4169,Email,,Penang,381495,95398,388721,13146,0.4895,1631,0.5112,776884,0.03,136,11/11/2023,16/12/2023,4,3,Low
CAM4170,Radio,Fashion,Kuala Lumpur,418289,,911101,19844,,4976,0.1324,726109,0.48,,5/8/2023,28/1/2023,4,5,Medium
CAM4171,Social Media,Groceries,Sarawak,129218,246221,385350,16268,0.743,6140,,,4.42,158,16/7/2023,10/8/2023,5,3,High
CAM4172,Email,Electronics,Penang,126485,113795,870572,10675,0.9135,18491.11442,0.702,601197,,70,31/3/2023,28/9/2023,4,5,Low
CAM4173,Radio,Health,Kuala Lumpur,191588,400790,,,0.3992,3283,0.2801,301770,2.28,,20/4/2023,27/9/2023,5,4,High
,Radio,Electronics,Penang,487276,208525,286637,8918,0.9672,,0.3993,621242,3.35,13,10/5/2023,25/9/2023,4,6,Medium
CAM4175,Billboard,Health,Sabah,151467,,397020,28642,0.5611,9865,0.5753,158930,3.03,290,21/4/2023,3/4/2023,3,1,High
CAM4176,TV,Automotive,Penang,1577985.918,83437,416731,,0.9713,8072,0.1998,530204,1.83,146,18/7/2023,11/8/2023,3,10,Low
CAM4177,Social Media,Electronics,Sarawak,30043,145558,492052,33698,,3750,0.9366,876988,4.22,256,10/1/2023,3/4/2023,,5,Low
CAM4178,TV,Health,,319833,431856,508859,45008,0.0844,271,0.5313,389792,2.99,47,5/6/2023,28/9/2023,2,2,Medium
CAM4179,Billboard,Fashion,Penang,415867,292688,319609,14612,0.996,2882,0.731,785669,3.76,87,11/9/2023,2/8/2023,,7,Medium
CAM4180,,Electronics,Kuala Lumpur,,217898,775870,20117,0.8035,,0.3298,105154,2.68,213,19/1/2023,26/12/2023,2,1,Medium
CAM4181,Billboard,Electronics,Kuala Lumpur,188610,382217,471567,25660,0.0833,1694,,836063,,165,26/1/2023,31/8/2023,,,Medium
CAM4182,Social Media,Fashion,Penang,354072,374894,918178,23647,0.6275,,0.6577,411951,0.93,172,20/12/2023,18/3/2023,2,10,Low
CAM4183,Billboard,Health,Penang,426755,201415,251474,16676,0.1665,7725,0.9982,536809,3.08,204,18/12/2023,11/10/2023,1,,High
CAM4184,Social Media,,Kuala Lumpur,,263874,149084,49577,0.9536,6884,0.3381,989372,2.75,155,8/4/2023,21/2/2023,1,,Low
CAM4185,Billboard,Automotive,Sabah,196254,391967,617965,17723,,8835,,417311,1.14,179,12/2/2023,23/11/2023,2,8,High
CAM4186,TV,Groceries,Sarawak,131459,259562,207672,5763,0.7248,4400,0.5356,146513,4.13,339,16/3/2023,29/12/2023,2,5,High
CAM4187,Email,Automotive,Kuala Lumpur,,3493171.754,,22975,0.9946,323,0.1056,,1.42,252,7/8/2023,7/6/2023,2,9,Medium
CAM4188,TV,Automotive,Sabah,399393,299954,497103,9569,0.8318,5061,0.4902,892355,1.85,303,8/3/2023,5/11/2023,4,2,Medium
CAM4189,Social Media,Electronics,Sarawak,474664,20284,762018,33121,0.6814,6878,0.8508,179936,1.63,357,18/8/2023,1/4/2023,5,8,Low
CAM4190,,Electronics,Sabah,43643,403951,322258,11624,,1448,0.7246,21865,2.75,199,30/12/2023,14/5/2023,1,10,High
CAM4191,Radio,Fashion,Sabah,359546,308741,517859,40959,0.1958,3291,0.7653,734780,4.57,200,17/7/2023,28/4/2023,2,7,High
CAM4192,Radio,,Penang,11935,345461,668613,39533,0.9347,7679,0.1512,,3.76,193,28/12/2023,31/12/2023,2,8,
CAM4193,Radio,,Kuala Lumpur,102895,212419,606925,18548,0.8756,2534,0.4494,104127,2.09,344,8/3/2023,16/9/2023,3,3,Low
CAM4194,Radio,Electronics,Sarawak,367600,345352,543640,48858,0.7994,962,0.0737,313846,3.67,253,5/7/2023,,1,,Low
CAM4195,Social Media,Electronics,Kuala Lumpur,325568,139223,878620,33061,0.5181,7669,0.7068,907545,4.62,307,,14/3/2023,2,9,High
CAM4196,Email,,Johor,45418,287047,171558,12822,0.5204,5196,0.7458,128826,,82,1/1/2023,19/4/2023,5,4,High
CAM4197,Social Media,,Kuala Lumpur,130719,231433,824152,44782,0.8584,1643,,726173,1.5,63,15/9/2023,10/6/2023,3,1,Medium
,Billboard,Fashion,Sabah,85749,337487,,48120,0.8898,2168,,201544,2.74,242,31/12/2023,22/10/2023,1,8,High
CAM4199,Billboard,Automotive,Kuala Lumpur,134447,407793,36705,35963,0.5515,767,0.3394,671943,1.04,93,18/10/2023,2/6/2023,5,8,Medium
CAM4200,TV,Health,Kuala Lumpur,99504,371789,487456,15066,0.7009,4238,0.7928,767056,3.67,79,,16/1/2023,4,5,
CAM4201,Radio,Automotive,Penang,374103,303848,941530,3497,3.19723652,792,0.287,434241,,89,23/4/2023,22/8/2023,3,3,Low
CAM4202,Email,Health,Kuala Lumpur,351033,293957,732879,40778,0.8917,102,0.19,247093,0.33,51,27/2/2023,4/3/2023,2,8,High
CAM4203,Billboard,Electronics,Sarawak,259754,183878,929925,38346,0.5957,3725,0.4987,30552,0.1,281,26/7/2023,24/12/2023,5,9,Low
,Billboard,Health,,335318,381293,974889,49472,0.314,7476,0.28,21876,4.48,48,14/10/2023,5/9/2023,4,10,Low
CAM4205,Email,Automotive,Sabah,,286915,890873,22980,0.9409,9580,0.7085,386217,,280,6/1/2023,13/7/2023,1,,High
CAM4206,Radio,Health,Kuala Lumpur,218013,320349,728998,31321,0.3708,7269,0.8204,734617,0.25,735.3203542,24/8/2023,8/5/2023,1,7,Low
CAM4207,,Fashion,Sarawak,70923,270461,5970,45958,0.7612,959,0.2402,546026,0.26,208,20/1/2023,12/1/2023,5,1,
CAM4208,Billboard,Automotive,Kuala Lumpur,181573,383326,292403,14364,0.8477,6547,0.1836,595582,0.4,155,9/7/2023,28/2/2023,3,10,Medium
CAM4209,Billboard,Automotive,Johor,446153,171392,1699877.252,45719,0.1494,8088,0.9137,67061,4.46,60,17/10/2023,,,3,Low
CAM4210,Billboard,Groceries,Sarawak,,267853,904508,30561,0.7466,4957,0.884,356945,,19,11/9/2023,,2,5,Low
CAM4211,Radio,Fashion,Kuala Lumpur,480399,140791,404936,28711,0.1872,7093,0.131,693467,2.72,315,22/7/2023,10/4/2023,4,9,Medium
,Social Media,,Kuala Lumpur,131225,177825,910245,32322,,3242,0.8333,912219,0.85,45,18/2/2023,13/1/2023,4,8,Medium
CAM4213,Email,Health,,202053,355774,890953,26881,0.79,5436,0.0924,454093,4.59,62,12/2/2023,12/4/2023,4,8,High
CAM4214,Radio,Electronics,Kuala Lumpur,333183,423189,643070,31346,0.291,1577,0.2336,259752,2.36,57,13/2/2023,27/10/2023,4,3,High
CAM4215,Social Media,Groceries,Penang,287965,192745,39591,30687,0.6114,2236,0.1916,151529,1.47,184,25/9/2023,,2,4,Medium
CAM4216,Radio,Fashion,Sabah,193780,382239,391083,49859,0.4472,7143,0.9826,112575,2.4,106,31/12/2023,19/4/2023,1,7,High
CAM4217,TV,Health,Kuala Lumpur,302233,16637,,30044,,8242,0.2371,836518,3.51,135,12/6/2023,13/12/2023,5,7,High
CAM4218,Billboard,Health,Sarawak,395055,102950,59379,14668,0.9384,7818,0.876,444386,0.51,196,25/4/2023,3/1/2023,1,1,High
CAM4219,TV,Electronics,Sarawak,375136,177403,163903,40549,0.2194,3847,0.1734,,2.9,270,24/12/2023,21/9/2023,3,4,Medium
CAM4220,TV,Groceries,Sabah,469762,408031,779463,42178,0.2781,3866,0.6764,766063,4.92,37,14/5/2023,18/3/2023,1,6,Medium
CAM4221,Radio,Health,Kuala Lumpur,487005,147806,993456,,0.9556,,0.3657,205304,4.12,,13/4/2023,6/9/2023,3,8,Low
CAM4222,Radio,Health,Sarawak,46526,203983,515127,30478,0.2864,5824,0.2699,21914,4.59,204,26/10/2023,29/10/2023,27.63326321,2,Low
CAM4223,TV,Fashion,Kuala Lumpur,252314,139711,500814,17781,0.0493,934,,421997,0.1,81,21/10/2023,9/2/2023,4,2,Medium
CAM4224,Social Media,Groceries,Penang,121834,371815,264960,230,0.2847,228,0.7121,,,210,9/3/2023,2/8/2023,5,2,Medium
CAM4225,Email,Automotive,Penang,307287,283329,198426,16256,0.2996,2990,0.7124,303192,3.01,235,,26/7/2023,2,3,Low
CAM4226,Radio,,Sabah,249508,69070,229756,1055,0.5168,9931,0.4175,592395,0.99,184,8/11/2023,16/1/2023,5,6,Low
CAM4227,Radio,Electronics,Penang,440097,117123,153001,32027,0.1906,2673,0.7691,900349,1.57,175,25/8/2023,13/8/2023,5,8,High
CAM4228,TV,Electronics,Johor,24490,387368,4059084.557,47934,0.5001,4625,0.3596,762343,2.27,,27/10/2023,6/2/2023,2,,High
CAM4229,Social Media,Fashion,Kuala Lumpur,192088,357665,656523,11094,0.6105,7554,0.1286,244332,0.85,50,15/6/2023,3/5/2023,2,8,High
CAM4230,Billboard,Automotive,Johor,157925,,307954,14560,0.6122,2416,,305404,1.21,1181.764855,6/11/2023,1/2/2023,1,8,Low
CAM4231,Social Media,Electronics,Sabah,125132,91555,472068,2189,0.4947,6134,0.8532,579347,4.09,212,15/4/2023,,1,26.67448481,Medium
,Social Media,Fashion,Johor,209514,167602,,34839,0.5563,4169,,834613,4.96,342,5/6/2023,10/7/2023,3,5,Medium
,Social Media,Automotive,Penang,495652,118298,778976,32629,0.4008,63890.42058,0.596,,,84,22/12/2023,6/7/2023,4,5,Low
CAM4234,Radio,Fashion,Sarawak,421664,111561,225203,36773,0.3513,5528,0.5633,494509,3.84,250,7/11/2023,12/9/2023,4,10,
CAM4235,TV,Electronics,Sarawak,,229014,909724,2153,0.022,4367,0.3722,122791,4.58,231,27/6/2023,5/12/2023,4,10,Medium
CAM4236,Radio,Fashion,,435351,260111,501179,,,3156,0.5735,953697,1.68,338,,29/11/2023,5,8,Medium
CAM4237,,Health,Sarawak,481803,123057,,7994,0.1512,,0.3965,522385,0.31,131,25/7/2023,9/10/2023,4,10,High
CAM4238,Social Media,Automotive,Sarawak,26492,400428,672344,16977,0.2847,7178,0.1306,,2.05,362,1/10/2023,,2,6,Medium
CAM4239,TV,Fashion,Kuala Lumpur,291518,111392,775890,25103,3.703625179,7915,0.3334,691850,2.76,183,24/2/2023,23/11/2023,4,4,Medium
,Billboard,Health,Sarawak,345295,365670,354630,28111,0.2525,4800,0.5589,0,0.52,294,31/5/2023,6/9/2023,4,,Low
CAM4241,Social Media,Electronics,Sabah,182899,367687,,19286,0.9712,2634,0.9466,387397,3.68,109,23/4/2023,26/6/2023,2,2,
CAM4242,Radio,Fashion,Kuala Lumpur,432238,428432,80127,,0.0722,2062,,177101,0.8,211,,19/12/2023,1,,Low
CAM4243,TV,Fashion,Sabah,359099,,5828516.643,28435,0.6711,1320,,2585,1.53,68,18/5/2023,21/4/2023,1,8,High
CAM4244,Radio,Electronics,Kuala Lumpur,225668,209120,190228,10416,,7379,0.6035,265586,3.66,8,19/8/2023,14/11/2023,1,3,High
CAM4245,Social Media,Health,Penang,,2147729.527,616178,7646,0.4586,9851,0.935,761224,3.39,325,9/1/2023,12/9/2023,5,9,Low
CAM4246,Radio,Fashion,Johor,393466,187734,534756,27922,0.4321,4330,0.5303,605031,3.19,194,23/4/2023,28/9/2023,4,,Low
CAM4247,TV,Electronics,Sarawak,75760,86489,558822,38387,0.7904,5878,0.6836,580853,2.78,292,27/11/2023,21/2/2023,4,3,Medium
CAM4248,Radio,Automotive,Sabah,361749,328630,,8766,0.7503,6059,0.7923,659477,2.65,299,18/6/2023,10/8/2023,1,9,High
,TV,Fashion,,145846,412842,262591,10284,0.982,4806,0.0453,468940,1.88,101,19/9/2023,16/8/2023,2,9,High
CAM4250,Radio,Electronics,Sarawak,401904,387269,527962,26630,0.602,4909,0.8566,129159,2.77,295,14/10/2023,10/2/2023,4,2,Medium
CAM4251,Email,Electronics,Sarawak,124663,84746,799309,20538,0.2201,7297,0.7418,334512,0.25,8,14/6/2023,,1,,Medium
CAM4252,Radio,Fashion,Penang,94367,454392.5556,38206,32127,0.12,8857,0.6579,882227,3.1,,28/8/2023,,18.42217547,3,High
CAM4253,Social Media,Electronics,Sarawak,397151,177218,224343,40038,0.5435,19591.11295,0.9546,771444,3.11,10,22/8/2023,24/3/2023,5,9,Low
CAM4254,Email,,Johor,395989,,2868072.635,28597,0.1964,1356,0.4384,204690,0.44,29,,19/6/2023,5,8,
CAM4255,,Fashion,Kuala Lumpur,203159,310817,429394,31902,0.7572,430,0.0123,605224,,283,4/9/2023,29/4/2023,1,4,Medium
CAM4256,Billboard,,Penang,362296,112163,718717,23468,0.4946,,0.5215,555595,4.39,48,28/11/2023,14/10/2023,3,62.24046456,Low
CAM4257,Billboard,Automotive,Sabah,,,813729,28065,0.4616,,0.8837,631915,,10,16/12/2023,16/8/2023,1,7,High
CAM4258,TV,Automotive,Sabah,,24330,233178,2171,0.7683,670,0.2091,859079,4.93,40,21/2/2023,25/5/2023,,9,High
CAM4259,Radio,,Kuala Lumpur,150831,370114,364663,13045,0.6134,67343.5805,0.6556,183004,4.63,,28/7/2023,10/4/2023,2,10,Medium
CAM4260,Radio,Health,Johor,336869,26675,134347,14243,0.5479,3688,0.8316,96019,4.18,16,25/10/2023,12/11/2023,3,7,Medium
CAM4261,,Health,Kuala Lumpur,465737,312328,413695,45349,0.2341,6259,0.4705,585374,1.84,341,6/4/2023,3/3/2023,3,10,Medium
CAM4262,Billboard,Electronics,Sarawak,10724,219223,539865,,0.5107,8270,0.206,978255,2.63,82,19/12/2023,1/11/2023,4,10,Medium
CAM4263,Social Media,Groceries,Sarawak,333461,377702,991627,155695.3868,0.4041,4969,0.3349,864905,2.49,264,11/12/2023,1/12/2023,3,,High
CAM4264,Radio,Groceries,Johor,433567,7432,627954,9527,0.9851,3076,0.0127,,2.78,155,23/9/2023,4/8/2023,4,7,High
CAM4265,Social Media,Automotive,Penang,43683,39088,251734,49021,0.7285,9724,,15096,2.51,71,17/7/2023,20/10/2023,3,4,Low
CAM4266,Billboard,Automotive,Johor,146919,197113,390823,43531,0.1083,,0.6263,851156,4.96,73,1/8/2023,29/12/2023,5,4,Low
CAM4267,Billboard,Health,Johor,105097,171451,,7851,0.6616,885,0.5174,408294,0.35,224,,30/9/2023,2,7,Low
CAM4268,Radio,Electronics,Johor,190908,444973,808249,22821,0.0609,185,,372541,2.69,161,10/4/2023,2/7/2023,,5,Medium
CAM4269,Social Media,Automotive,Sarawak,352240,,985175,31591,,9210,0.6452,17913,2.97,131,4/5/2023,20/6/2023,3,6,Low
CAM4270,Social Media,Health,Kuala Lumpur,424991,,230254,8859,0.6289,,,623852,0.55,248,24/10/2023,7/5/2023,,7,Medium
CAM4271,Social Media,Groceries,Sabah,168280,16735,2192131.616,12017,0.2962,7832,0.4811,157390,2.04,229,19/11/2023,24/4/2023,3,88.91494937,Medium
